idDelegacia;municipio_circuns;idMunicipio;UF_Sede;SEDE;Delegacia;delegacia_code;UF_Municipio
15;Monsenhor Tabosa;701;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Morada Nova;702;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Moraújo;703;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Morrinhos;704;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Mucambo;705;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Mulungu;706;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Nova Russas;707;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Novo Oriente;708;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Ocara;709;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Pacajus;710;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Pacatuba;711;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Pacoti;712;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Pacujá;713;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Palhano;714;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Palmácia;715;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Paracuru;716;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Paraipaba;717;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Paramoti;718;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Pentecoste;719;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Pereiro;720;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Pindoretama;721;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Pires Ferreira;722;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Poranga;723;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Potiretama;724;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Quixadá;725;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Quixeramobim;726;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Quixeré;727;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Redenção;728;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Reriutaba;729;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Russas;730;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Santa Quitéria;731;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Santana do Acaraú;732;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;São Benedito;733;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;São Gonçalo do Amarante;734;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;São João do Jaguaribe;735;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;São Luís do Curu;736;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Senador Sá;737;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Sobral;738;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Tabuleiro do Norte;739;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Tamboril;740;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Tejuçuoca;741;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Tianguá;742;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Trairi;743;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Tururu;744;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Ubajara;745;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Umirim;746;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Uruburetama;747;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Uruoca;748;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Varjota;749;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
15;Viçosa do Ceará;750;CE;FORTALEZA;Superintendência Regional de Polícia Federal no Ceará;SR/DPF/CE;CE
16;Abaiara;751;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Acopiara;752;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Aiuaba;753;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Altaneira;754;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Antonina do Norte;755;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Araripe;756;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Arneiroz;757;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Assaré;758;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Aurora;759;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Baixio;760;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Barbalha;761;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Barro;762;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Brejo Santo;763;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Campos Sales;764;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Caririaçu;765;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Cariús;766;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Catarina;767;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Cedro;768;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Crato;769;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Deputado Irapuan Pinheiro;770;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Farias Brito;771;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Granjeiro;772;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Icó;773;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Iguatu;774;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Ipaumirim;775;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Jardim;776;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Jati;777;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Juazeiro do Norte;778;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Jucás;779;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Lavras da Mangabeira;780;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Mauriti;781;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Milagres;782;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Milhã;783;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Missão Velha;784;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Mombaça;785;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Nova Olinda;786;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Orós;787;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Parambu;788;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Pedra Branca;789;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Penaforte;790;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Piquet Carneiro;791;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Porteiras;792;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Potengi;793;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Quiterianópolis;794;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Quixelô;795;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Saboeiro;796;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Salitre;797;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Santana do Cariri;798;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Senador Pompeu;799;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Solonópole;800;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Tarrafas;801;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Tauá;802;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Umari;803;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
16;Várzea Alegre;804;CE;JUAZEIRO DO NORTE;Delegacia de Polícia Federal em Juazeiro do Norte/CE;DPF/JNE/CE;CE
17;Água Fria de Goiás;805;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Águas Lindas de Goiás;806;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Alto Paraíso de Goiás;807;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Alvorada do Norte;808;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Brasília;809;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;DF
17;Buritinópolis;810;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Cabeceiras;811;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Campos Belos;812;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Cavalcante;813;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Cidade Ocidental;814;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Colinas do Sul;815;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Cristalina;816;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Damianópolis;817;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Divinópolis de Goiás;818;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Flores de Goiás;819;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Formosa;820;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Guarani de Goiás;821;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Iaciara;822;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Luziânia;823;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Mambaí;824;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Mimoso de Goiás;825;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Monte Alegre de Goiás;826;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Nova Roma;827;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Novo Gama;828;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Padre Bernardo;829;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Planaltina;830;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Posse;831;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;São Domingos;832;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;São João dAliança;833;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Simolândia;834;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Sítio dAbadia;835;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Teresina de Goiás;836;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Valparaíso de Goiás;837;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
17;Vila Boa;838;DF;BRASÍLIA;Superintendência Regional de Polícia Federal no Distrito Federal;SR/DPF/DF;GO
18;Afonso Cláudio;839;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Alfredo Chaves;840;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Anchieta;841;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Aracruz;842;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Baixo Guandu;843;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Brejetuba;844;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Cariacica;845;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Colatina;846;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Domingos Martins;847;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Fundão;848;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Guarapari;849;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Ibiraçu;850;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Itaguaçu;851;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Itarana;852;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;João Neiva;853;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Laranja da Terra;854;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Linhares;855;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Marechal Floriano;856;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Marilândia;857;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Rio Bananal;858;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Santa Leopoldina;859;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Santa Maria de Jetibá;860;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Santa Teresa;861;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;São Roque do Canaã;862;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Serra;863;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Sooretama;864;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Venda Nova do Imigrante;865;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Viana;866;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Vila Velha;867;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
18;Vitória;868;ES;VILA VELHA;Superintendência Regional de Polícia Federal no Espírito Santo;SR/DPF/ES;ES
19;Alegre;869;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Apiacá;870;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Atilio Vivacqua;871;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Bom Jesus do Norte;872;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Cachoeiro de Itapemirim;873;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Castelo;874;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Conceição do Castelo;875;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Divino de São Lourenço;876;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Dores do Rio Preto;877;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Guaçuí;878;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Ibatiba;879;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Ibitirama;880;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Iconha;881;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Irupi;882;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Itapemirim;883;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Iúna;884;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Jerônimo Monteiro;885;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Marataízes;886;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Mimoso do Sul;887;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Muniz Freire;888;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Muqui;889;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Piúma;890;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Presidente Kennedy;891;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Rio Novo do Sul;892;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;São José do Calçado;893;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
19;Vargem Alta;894;ES;CACHOEIRO DE ITAPEMIRIM;Delegacia de Polícia Federal em Cachoeiro de Itapemirim/ES;DPF/CIT/ES;ES
20;Água Doce do Norte;895;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Águia Branca;896;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Alto Rio Novo;897;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Barra de São Francisco;898;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Boa Esperança;899;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Conceição da Barra;900;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Ecoporanga;901;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Governador Lindenberg;902;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Jaguaré;903;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Mantenópolis;904;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Montanha;905;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Mucurici;906;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Nova Venécia;907;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Pancas;908;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Pedro Canário;909;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Pinheiros;910;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;Ponto Belo;911;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;São Domingos do Norte;912;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
20;São Gabriel da Palha;913;ES;SÃO MATEUS;Delegacia de Polícia Federal em São Mateus/ES;DPF/SMT/ES;ES
