UF;UNIDADE;UNIDADE_PADRAO_AEROPORTUARIO;CIDADE_APREENSAO;DATA;DROGA;QUANTIDADE;UNIDADE_MEDIDA;ORIGEM;lat;lon
RS;SR/DPF/RS;POA;PORTO ALEGRE;11/03/2014;cocaina;4560;gramas;aeroporto;-29,99440002;-51,17139816
RS;SR/DPF/RS;POA;PORTO ALEGRE;11/15/2014;cocaina;5500;gramas;aeroporto;-29,99440002;-51,17139816
SC;SR/PF/SC;FLN;FLORIANOPOLIS;12/28/2013;maconha;150;gramas;aeroporto;-27,67027855;-48,55250168
SC;SR/PF/SC;FLN;FLORIANOPOLIS;04/26/2014;cocaina;6329;gramas;aeroporto;-27,67027855;-48,55250168
SC;SR/PF/SC;FLN;FLORIANOPOLIS;06/22/2014;cocaina;4653,4;gramas;aeroporto;-27,67027855;-48,55250168
SC;SR/PF/SC;FLN;FLORIANOPOLIS;08/07/2014;lanca perfume;236;frascos;aeroporto;-27,67027855;-48,55250168
SC;SR/PF/SC;FLN;FLORIANOPOLIS;11/20/2014;maconha;10911;gramas;aeroporto;-27,67027855;-48,55250168
SE;SR/DPF/SE;AJU;ARACAJU;11/24/2013;cocaina;380;gramas;aeroporto;-10,98400021;-37,07030106
SE;SR/DPF/SE;AJU;ARACAJU;11/24/2013;cocaina;680;gramas;aeroporto;-10,98400021;-37,07030106
SP;SR/PF/SP;CGH;SAO PAULO;11/30/2014;maconha;43912;gramas;aeroporto;-23,62611008;-46,65638733
SP;SR/PF/SP;GRU;GUARULHOS;01/02/2013;cocaina;2170;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/04/2013;cocaina;896;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/08/2013;cocaina;2665;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/10/2013;cocaina;2072;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/14/2013;cocaina;1568;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/14/2013;cocaina;1946;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/14/2013;cocaina;4346;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/18/2013;cocaina;2993;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/20/2013;cocaina;2044;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/20/2013;cocaina;11081;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/20/2013;cocaina;12126;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/20/2013;cocaina;2865;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/21/2013;cocaina;2203;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/22/2013;cocaina;2690;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/22/2013;cocaina;6745;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/28/2013;cocaina;4212;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/29/2013;cocaina;2420;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;01/29/2013;cocaina;9409;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/01/2013;cocaina;2612;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/02/2013;cocaina;1017;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/08/2013;cocaina;1585;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/09/2013;cocaina;3324;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/11/2013;cocaina;4090;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/13/2013;cocaina;3584;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/14/2013;cocaina;3330;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/14/2013;cocaina;4854;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/18/2013;cocaina;3378;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/18/2013;cocaina;1481;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/18/2013;cocaina;2624;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/19/2013;cocaina;4165;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/20/2013;cocaina;2862;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/20/2013;cocaina;1992;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/21/2013;cocaina;5140;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/24/2013;cocaina;1827;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/26/2013;cocaina;6549;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/28/2013;cocaina;8018;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;02/28/2013;cocaina;1956;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/02/2013;cocaina;20043;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/02/2013;cocaina;18000;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/02/2013;cocaina;2610;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/05/2013;cocaina;3712;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/05/2013;cocaina;4257;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/07/2013;cocaina;3133;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/07/2013;cocaina;3955;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/07/2013;cocaina;2800;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/07/2013;cocaina;3801;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/07/2013;cocaina;2309;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/08/2013;cocaina;4103;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/10/2013;cocaina;5422;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/12/2013;cocaina;4300;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/13/2013;cocaina;6726;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/13/2013;cocaina;5558;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/15/2013;cocaina;2954;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/15/2013;cocaina;4148;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/15/2013;cocaina;4067;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/16/2013;cocaina;3510;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/18/2013;cocaina;180;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/19/2013;cocaina;821;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/20/2013;cocaina;1682;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/20/2013;cocaina;2616;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/20/2013;cocaina;70;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/21/2013;cocaina;8370;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/21/2013;cocaina;2036;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/21/2013;cocaina;2082;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/21/2013;cocaina;1243;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/23/2013;cocaina;3938;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/25/2013;cocaina;9553;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/25/2013;cocaina;4315;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/26/2013;skunk;5471;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/27/2013;cocaina;3885;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/27/2013;cocaina;4059;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/27/2013;cocaina;2049;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/27/2013;cocaina;3409;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/27/2013;cocaina;8989;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;03/28/2013;cocaina;8098;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/01/2013;cocaina;2434;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/02/2013;cocaina;36139;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/02/2013;cocaina;1262;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/04/2013;cocaina;1064;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/04/2013;cocaina;2024;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/06/2013;cocaina;47791;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/06/2013;cocaina;1512;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/07/2013;cocaina;11215;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/08/2013;cocaina;3981;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/21/2013;cocaina;6656;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/24/2013;cocaina;3245;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/24/2013;cocaina;1048;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/25/2013;skunk;6873;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/25/2013;haxixe;2969;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/30/2013;cocaina;1630;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/04/2013;cocaina;3170;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/04/2013;cocaina;2567;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/04/2013;cocaina;4365;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/05/2013;cocaina;960;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/05/2013;cocaina;7740;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/07/2013;cocaina;1958;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/08/2013;cocaina;1407;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/14/2013;cocaina;2062;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/14/2013;cocaina;3558;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/16/2013;cocaina;6347;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/17/2013;cocaina;18350;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/20/2013;cocaina;3203;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/20/2013;cocaina;6869;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/22/2013;cocaina;5442;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/23/2013;cocaina;4049;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/24/2013;cocaina;5291;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/24/2013;cocaina;3191;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/24/2013;cocaina;3236;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/24/2013;cocaina;3150;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/24/2013;cocaina;10971;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/30/2013;cocaina;788;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/01/2013;cocaina;6890;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/03/2013;cocaina;3761;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/04/2013;cocaina;1929;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/06/2013;cocaina;4002;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/07/2013;cocaina;12482;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/07/2013;cocaina;3277;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/09/2013;cocaina;3651;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/09/2013;cocaina;2363;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/09/2013;cocaina;4111;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/11/2013;cocaina;1836;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/12/2013;cocaina;2696;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/13/2013;cocaina;2005;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/14/2013;cocaina;3194;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/14/2013;cocaina;3560;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/14/2013;cocaina;1948;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/14/2013;cocaina;3063;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/17/2013;cocaina;4462;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/18/2013;cocaina;5323;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/18/2013;cocaina;2946;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/22/2013;cocaina;658;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/27/2013;cocaina;7902;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/28/2013;cocaina;7505;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/28/2013;cocaina;2771;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/28/2013;cocaina;5585;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/29/2013;cocaina;1999;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/30/2013;ecstasy;34184;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/02/2013;cocaina;2538;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/04/2013;cocaina;7771;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/05/2013;cocaina;1059;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/05/2013;cocaina;1644;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/06/2013;cocaina;5288;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/06/2013;cocaina;2502;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/06/2013;cocaina;2288;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/08/2013;cocaina;10087;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/10/2013;cocaina;4286;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/10/2013;cocaina;2677;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/10/2013;cocaina;1817;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/11/2013;cocaina;2415;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/11/2013;cocaina;2104;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/11/2013;cocaina;5972;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/11/2013;cocaina;29514;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/12/2013;cocaina;2940;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/12/2013;cocaina;1183;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/13/2013;cocaina;4498;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/15/2013;cocaina;2967;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/16/2013;cocaina;6453;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/19/2013;cocaina;5330;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/19/2013;cocaina;4931;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/23/2013;cocaina;2828;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/25/2013;cocaina;20679;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/26/2013;cocaina;5500;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/27/2013;cocaina;2999;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/04/2013;cocaina;6613;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/05/2013;cocaina;1947;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/05/2013;cocaina;4044;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/07/2013;cocaina;1603;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/08/2013;cocaina;2037;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/09/2013;cocaina;2970;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/09/2013;cocaina;1989;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/10/2013;cocaina;31766;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/10/2013;cocaina;2779;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/13/2013;cocaina;3114;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/14/2013;cocaina;4272;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/16/2013;cocaina;4118;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/16/2013;cocaina;3460;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/16/2013;cocaina;496;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/18/2013;cocaina;4776;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/19/2013;cocaina;3647;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/22/2013;cocaina;3338;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/22/2013;cocaina;5630;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/24/2013;cocaina;331;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/25/2013;cocaina;3720;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/25/2013;cocaina;4989;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/25/2013;cocaina;5810;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/26/2013;cocaina;5906;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/28/2013;cocaina;4500;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/29/2013;cocaina;5985;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/30/2013;cocaina;1892;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/03/2013;cocaina;4937;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/03/2013;cocaina;3435;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/07/2013;cocaina;7488;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/07/2013;haxixe;39722;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/07/2013;skunk;7289;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/12/2013;cocaina;4040;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/12/2013;cocaina;3365;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/12/2013;cocaina;1939;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/14/2013;cocaina;1810;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/14/2013;cocaina;1378;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/15/2013;cocaina;11222;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/17/2013;cocaina;1907;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/17/2013;cocaina;2309;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/17/2013;cocaina;2629;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/18/2013;cocaina;5054;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/19/2013;cocaina;8777;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/21/2013;cocaina;1954;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/22/2013;cocaina;2641;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/22/2013;cocaina;5769;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/24/2013;cocaina;3512;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/24/2013;cocaina;1207;gramas;aeroporto;-23,43555641;-46,47305679
